Date,Time,Pressure Main,Pressure Autocalve 1,Pressure Autocalve 2,Pressure Autocalve 3,Pressure Autocalve 4,Pressure Autocalve 5,Pressure Autocalve 6,Pressure Autocalve 7,Pressure Autocalve 8,Temperature Autocalve 1,Temperature Autocalve 2,Temperature Autocalve 3,Temperature Autocalve 4,Temperature Autocalve 5,Temperature Autocalve 6,Temperature Autocalve 7,Temperature Autocalve 8,Vacuum pump,% Valve Live,% Valve Overflow,% Valve Waste,Main Meter steam flow,Main Meter steam ton
1/8/2026,11:44:14,13.40875,0.365162,10.88368,11.9728,12.01389,11.97627,12.37789,0.9618056,6.423616E-02,109.6354,186.7404,194.0104,189.6918,188.5851,189.8004,117.9905,134.1905,0,4.035992,7.931858,99.77214,0,8703.761
1/8/2026,11:45:14,13.42412,0.3234954,10.64526,12.02083,12.02026,12.01852,12.41319,1.031829,6.423616E-02,109.2665,186.9466,193.8585,190.7552,189.822,189.8004,119.5096,133.6914,0,4.039725,8.308015,99.78298,0,8703.761
1/8/2026,11:46:14,13.44311,0.277199,10.40278,12.04051,12.03993,12.03067,12.44039,1.098958,6.423616E-02,107.8342,186.2413,193.8802,190.7661,189.8655,189.9197,120.3559,133.6263,0,4.039725,10.58666,99.78661,0,8703.761
1/8/2026,11:47:14,13.43859,0.2372686,10.15336,12.03472,12.03183,12.02315,12.45486,1.176505,6.481481E-02,106.6081,185.1888,193.8911,190.7227,189.822,189.9197,121.7556,133.5503,0,4.039725,8.619068,99.79022,0,8703.761
1/8/2026,11:48:14,13.39066,0.2042824,9.936921,12.03299,12.02199,12.01563,12.47222,1.228009,6.481481E-02,105.5447,184.4292,193.8911,190.6901,189.822,190.0174,122.5152,133.3008,0,4.039725,10.02242,99.79022,0,8703.761
1/8/2026,11:49:14,13.4205,0.1770834,9.63831,12.03414,12.02199,12.01215,12.49363,1.317708,6.307876E-02,104.6224,183.3225,193.9019,190.6684,189.7895,190.0174,123.3507,132.997,0,4.035992,11.98278,99.79022,0,8703.761
1/8/2026,11:50:14,13.39699,0.1539352,9.350695,12.04572,12.03299,12.02373,12.52199,1.393518,0.0636574,103.776,182.2808,193.9345,190.6793,189.8329,190.0933,123.9366,132.6172,0,4.035992,13.61401,99.79022,0,8703.761
1/8/2026,11:51:14,13.39789,0.1342592,8.952546,12.01157,11.98958,11.9809,12.52315,1.518518,6.423616E-02,102.9948,180.7726,193.6306,190.5708,189.6701,190.0282,125.9874,132.1615,0,4.035992,15.80223,99.79384,0,8703.761
1/8/2026,11:52:14,13.40603,0.1226852,8.693287,12.01794,11.99363,11.98785,12.55035,1.623264,0.0636574,102.4957,179.6224,193.8042,190.6142,189.7352,190.2235,127.3329,131.6515,0,4.039725,12.61574,99.79384,0,8703.761
1/8/2026,11:53:14,13.3997,0.1099538,8.377315,12.00116,11.97396,11.96991,12.56539,1.714699,6.423616E-02,102.0182,178.4071,193.6415,190.5165,189.6159,190.1584,128.5916,131.2934,0,4.039725,15.78776,99.79745,0,8703.761
1/8/2026,11:54:14,13.41236,0.1047454,8.08044,11.96586,11.92998,11.91956,12.54745,1.819444,6.597221E-02,101.6276,176.454,192.1767,190.549,187.8038,188.1402,129.6549,130.6858,0,4.039725,14.04803,99.79745,0,8703.761
1/8/2026,11:55:14,13.42321,0.1006944,7.767361,12.03067,11.99942,11.9809,12.63079,1.923033,2.314818E-02,101.2478,176.4214,193.7934,190.549,189.6701,190.4839,130.0564,129.3077,1,4.035992,17.05367,99.79384,0,8703.761
1/8/2026,11:56:14,13.37167,0.1001158,7.458333,12.02026,12.03356,12.01968,12.5544,2.036458,-5.497688E-02,100.9332,175.7921,193.8151,190.5708,189.7135,190.3863,131.7057,126.1285,1,4.039725,15.63947,99.79022,0,8703.761
1/8/2026,11:57:14,13.40875,9.837961E-02,7.14757,12.00926,12.07349,12.06308,12.45486,2.156829,-0.1273148,100.9115,175.3472,193.7826,190.6358,189.8546,190.0282,133.1923,123.6979,1,4.035992,18.3015,99.79022,0,8703.761
1/8/2026,11:58:14,13.38343,9.664357E-02,6.837384,12.00579,12.11401,12.10127,12.37384,2.271991,-0.1898148,100.5859,174.8155,193.7608,190.8095,190.0825,189.8329,134.4618,121.9618,1,4.039725,16.53646,99.79022,0,8703.761
1/8/2026,11:59:14,13.42231,0.09375,6.542245,12,12.14641,12.12847,12.31076,2.38831,-0.2459491,100.4991,174.5009,193.6632,191.0482,190.2235,189.5182,135.395,120.714,1,4.039725,18.26895,99.79022,0,8703.761
1/8/2026,12:00:14,13.3572,9.201384E-02,6.162037,12.00231,12.17824,12.15741,12.26794,2.55787,-0.2922454,100.3798,173.9692,193.6741,191.1784,190.3971,189.3338,136.7839,120.3776,1,4.035992,20.09187,99.78661,0,8703.761
1/8/2026,12:01:14,13.4413,9.027779E-02,5.815972,12.00694,12.20544,12.1794,12.23843,2.716435,-0.3362269,100.2821,173.329,193.6957,191.2435,190.4405,189.1167,138.0425,119.8676,1,4.039725,22.35605,99.78661,0,8703.761
1/8/2026,12:02:14,13.43226,8.854163E-02,5.382523,11.99537,12.21586,12.19039,12.21238,2.918982,-0.3755787,100.0868,172.4718,193.6198,191.2869,190.5165,189.03,139.9631,119.7483,1,4.035992,26.23698,99.78661,0,8703.761
1/8/2026,12:03:14,13.40513,8.796299E-02,5.053241,11.99826,12.23438,12.20428,12.20255,3.083333,-0.4068287,100.1953,171.6254,193.6741,191.3086,190.5165,188.9106,141.5148,119.6832,1,4.035992,23.68345,99.78661,0,8703.761
1/8/2026,12:04:14,13.38704,8.506942E-02,4.723958,11.97222,12.21759,12.19444,12.18229,3.256366,-0.4363426,100,170.7899,193.5547,191.3411,190.5382,188.7587,143.5113,119.9002,1,4.035992,29.60431,99.79022,0,8703.761
1/8/2026,12:05:14,13.43316,8.622682E-02,4.443866,11.98206,12.23843,12.21181,12.18461,3.406829,-0.458912,99.96745,170.0629,193.5764,191.4063,190.625,188.6936,144.6506,120.0955,1,4.035992,36.08579,99.79022,0,8703.761
1/8/2026,12:06:14,13.43316,8.506942E-02,4.222801,11.96701,12.2309,12.20602,12.17708,3.535301,-0.4791667,99.86979,169.3359,193.5547,191.4063,190.6684,188.6502,146.0069,120.2257,1,4.035992,41.12051,99.79022,0,8703.761
1/8/2026,12:07:14,13.43497,8.449078E-02,4.063657,11.9728,12.24826,12.22222,12.18056,3.62963,-0.4947917,99.83723,168.9562,193.5764,191.4171,190.7769,188.6719,146.658,120.0955,1,4.035992,49.07046,99.78661,0,8703.761
1/8/2026,12:08:14,13.35901,8.796299E-02,3.965278,11.99306,12.28356,12.24884,12.20313,3.671296,-0.509838,99.70703,168.533,193.4462,191.2977,190.625,188.4766,146.6471,119.8676,1,4.035992,44.94358,99.79022,0,8703.761
1/8/2026,12:09:14,13.40151,8.622682E-02,3.936921,11.96991,12.26389,12.23611,12.1956,3.668403,-0.5202546,99.21875,168.3811,193.4787,191.3303,190.6467,188.4983,147.8733,119.6181,1,4.035992,-0.8138021,99.78661,0,8703.761
1/8/2026,12:10:14,13.4214,8.680558E-02,3.943287,11.96354,12.26968,12.23901,12.19734,3.645255,-0.5295139,96.27821,168.3702,193.5764,191.352,190.6575,188.5742,147.6997,119.5313,1,4.035992,-0.8138021,99.78661,0,8703.761
1/8/2026,12:11:14,13.39156,8.738422E-02,3.949074,11.96181,12.27373,12.24711,12.18808,3.643518,-0.5387732,93.48959,168.2617,193.457,191.3628,190.7227,188.5959,147.5043,119.4336,1,4.035992,-0.8065683,99.78661,0,8703.761
1/8/2026,12:12:14,11.73683,8.564818E-02,3.947338,11.92535,12.23669,12.21123,12.15394,3.730324,-0.5445602,91.4605,168.2075,193.3919,191.2652,190.6142,188.4223,148.8064,119.4878,1,25.13067,-0.8065683,18.13513,5.657199,8703.786
1/8/2026,12:13:14,12.75228,8.564818E-02,3.951968,11.9375,12.25116,12.22801,12.15625,3.939236,-0.5515046,89.99566,168.023,193.4136,191.3194,190.6142,188.4115,149.8047,119.477,1,25.13067,-0.8065683,0.1193576,6.513741,8703.891
1/8/2026,12:14:14,12.06959,8.564818E-02,3.95544,11.93287,12.24884,12.22917,12.15278,4.228009,-0.5561342,88.34635,167.806,193.316,191.3194,190.6142,188.4223,151.6819,119.5204,1,29.7491,-0.7993345,0.1012731,7.77552,8704.017
1/8/2026,12:15:14,12.22512,8.622682E-02,3.956597,11.92824,12.24653,12.22627,12.14873,4.512732,-0.5613426,86.773,167.5998,193.4353,191.276,190.6142,188.2162,153.7977,119.4661,1,29.7491,-0.7993345,0.141059,7.884135,8704.147
1/8/2026,12:16:14,12.3291,8.738422E-02,3.957755,11.92303,12.23727,12.21817,12.14236,4.796296,-0.5659722,85.82899,167.1658,193.4353,191.276,190.5816,188.2162,155.1758,119.3034,1,29.092,-0.7921007,0.1193576,7.643149,8704.276
1/8/2026,12:17:14,12.28389,8.680558E-02,3.958912,11.91724,12.23669,12.21701,12.14005,5.09375,-0.5706018,84.85243,166.9488,193.4245,191.2869,190.5924,188.3029,157.0313,119.0755,1,29.08826,-0.7884837,0.141059,7.575253,8704.403
1/8/2026,12:18:14,12.87435,8.796299E-02,3.96007,11.91667,12.24016,12.22049,12.1412,5.351273,-0.5763889,84.04948,166.7318,193.4245,191.2869,190.5924,188.2813,159.2448,118.8477,1,25.13441,-0.7884837,0.1374421,6.374461,8704.521
1/8/2026,12:19:14,12.6293,8.449078E-02,3.960648,11.91204,12.23727,12.21759,12.13831,5.593171,-0.5798611,83.20313,166.2977,193.4136,191.2435,190.5599,188.2053,160.7639,118.5438,1,25.13067,-0.7884837,0.1374421,6.177291,8704.624
1/8/2026,12:20:14,12.68265,8.564818E-02,3.96007,11.90683,12.23206,12.21296,12.13426,5.84375,-0.5810185,82.17231,166.1892,193.4136,191.2326,190.5382,188.1727,161.6862,118.3594,1,25.13441,-0.7884837,0.1374421,6.19339,8704.728
1/8/2026,12:21:14,12.71249,8.622682E-02,3.960648,11.90278,12.23264,12.21181,12.13252,6.098958,-0.5856482,81.45617,165.8637,193.316,191.2435,190.5382,188.0859,163.3681,118.1315,1,25.13067,-0.7884837,0.141059,6.167656,8704.83
1/8/2026,12:22:14,12.52441,8.506942E-02,3.961805,11.90394,12.23495,12.21181,12.13194,6.358218,-0.5856482,80.72916,165.6576,193.316,191.2109,190.549,188.0968,164.9306,117.9362,1,26.5793,-0.7884837,0.1265914,6.506413,8704.934
1/8/2026,12:23:14,12.55787,8.506942E-02,3.962963,11.89641,12.2309,12.20776,12.13079,6.640046,-0.5891204,79.99133,165.3429,193.3051,191.1892,190.5382,188.0859,166.1784,117.6324,1,26.58303,-0.7884837,0.141059,6.55612,8705.043
1/8/2026,12:24:14,12.32458,8.449078E-02,3.961227,11.89236,12.22801,12.20544,12.12674,6.948495,-0.5891204,79.45964,165.2452,193.316,191.1784,190.5165,188.1402,169.1406,117.4045,1,31.46281,-0.7884837,0.1374421,6.570644,8705.152
1/8/2026,12:25:14,12.12475,8.564818E-02,3.96007,11.88773,12.22396,12.2037,12.12326,7.328125,-0.5763889,78.75434,165.0608,193.3268,191.2326,190.5599,188.1402,168.0881,117.2418,0,31.46281,-0.7884837,0.1374421,7.913403,8705.282
1/8/2026,12:26:14,12.32096,8.275461E-02,3.939815,11.84664,12.17593,12.08623,12.0978,7.706597,-0.5462963,78.1684,164.8438,193.2943,191.2869,190.6575,188.1185,172.819,116.862,0,31.46281,6.45978,0.1338252,7.901212,8705.413
1/8/2026,12:27:14,10.97729,6.886578E-02,3.843171,11.80671,12.11806,12.05324,12.06192,8.208333,-0.4866898,76.94228,163.7478,192.4154,190.2561,189.4748,186.9141,173.5135,115.9397,0,45.04928,11.41131,0.1374421,9.615609,8705.57
1/8/2026,12:28:14,11.40227,8.333337E-02,3.743634,11.86053,12.19734,12.09375,12.10417,8.743055,-0.4097222,77.35461,164.3989,193.1966,191.2977,190.6467,188.1727,175.5968,113.4657,0,45.05302,17.03921,0.1193576,9.688304,8705.731
1/8/2026,12:29:14,11.73864,8.217597E-02,3.559607,11.84375,12.18056,12.08507,12.09491,9.261574,-0.3206019,76.81207,163.7587,193.1966,191.3086,190.6467,188.1836,178.6024,110.5794,0,45.04928,22.11371,0.1265914,9.593272,8705.893
1/8/2026,12:30:14,11.93305,8.391201E-02,3.346065,11.83912,12.17824,12.07986,12.09144,9.773149,-0.2430556,76.29124,162.8906,193.3268,191.276,190.6358,188.2704,180.74,108.6263,0,45.04928,30.94256,0.1265914,9.120368,8706.049
1/8/2026,12:31:14,12.26219,8.333337E-02,3.144676,11.83449,12.17419,12.07523,12.08681,10.22743,-0.1863426,75.88976,162.0334,193.2075,191.276,190.6358,188.1619,182.5521,107.8885,0,40.95729,36.27026,9.403935E-02,8.172809,8706.19
1/8/2026,12:32:14,12.37612,6.886578E-02,2.928241,11.78299,12.12616,12.04051,12.04167,10.62269,-0.1371528,75.22786,159.9609,192.0247,190.0282,190.3103,186.6319,184.2665,107.7582,0,40.96102,41.23264,0.1229745,7.638711,8706.321
1/8/2026,12:33:14,12.51176,8.217597E-02,2.772569,11.81192,12.1522,12.06076,12.07118,11.04514,-9.027779E-02,75.0217,160.319,193.0664,191.2543,190.4948,187.9883,186.48,104.1992,0,40.95729,49.22598,0.1265914,7.185973,8706.445
1/8/2026,12:34:14,12.63111,8.449078E-02,2.614583,11.84375,12.18634,12.07928,12.08796,11.4103,-0.0457176,74.71788,159.5812,193.0773,191.2435,190.549,188.1836,187.1419,102.4089,0,40.95729,53.86646,0.1229745,6.632813,8706.561
1/8/2026,12:35:14,13.23513,8.391201E-02,2.460069,11.83044,12.17593,12.07118,12.0787,11.72049,-5.787015E-04,74.21875,158.9084,193.0881,191.2326,190.5165,188.0425,188.1185,102.2786,0,27.50149,60.83261,0.1374421,4.724116,8706.665
1/8/2026,12:36:14,13.13657,8.275461E-02,2.31713,11.82465,12.1713,12.06655,12.07407,11.90625,4.340279E-02,73.90408,158.2031,193.0664,191.2001,190.5165,188.0425,189.2687,102.6367,0,27.50523,64.65205,0.1265914,4.03277,8706.738
1/8/2026,12:37:14,13.26588,8.333337E-02,2.185764,11.81771,12.16435,12.05961,12.06771,12.06308,8.738422E-02,73.4809,157.5738,193.0664,191.2001,190.4839,188.0534,190.3754,103.6241,0,21.63232,65.84925,0.1338252,3.739608,8706.803
1/8/2026,12:38:14,13.24689,8.333337E-02,2.061342,11.79745,12.1412,12.04456,12.05556,12.05903,0.1296296,73.02518,156.9119,193.1858,191.1458,190.4622,187.9015,189.8004,104.0473,0,14.31825,65.84202,0.1302083,0,8706.821
1/8/2026,12:39:14,13.36444,8.101857E-02,1.946759,11.79224,12.13657,12.04109,12.05035,12.07407,0.1689814,72.6454,156.4887,193.1966,191.1892,190.408,187.9015,189.8329,105.0239,0,14.31452,65.83839,0.1265914,0,8706.821
1/8/2026,12:40:14,13.36444,8.275461E-02,1.841435,11.78762,12.13194,12.03588,12.04688,12.11516,0.2112268,72.33073,155.8811,193.0773,191.1458,190.4297,187.934,189.898,105.4471,0,14.31452,65.83839,0.1229745,0,8706.821
1/8/2026,12:41:14,13.37619,8.217597E-02,1.741898,11.78472,12.13079,12.03183,12.04224,12.16551,0.2517362,72.14627,155.4688,193.0881,191.1567,190.4188,187.8364,190.0933,106.1849,0,14.31452,65.83478,0.1265914,0,8706.821
1/8/2026,12:42:14,13.37981,8.333337E-02,1.650463,11.77951,12.12442,12.02836,12.03704,12.22569,0.2887732,71.84245,154.7635,192.9579,191.1241,190.3971,187.934,190.115,106.8576,0,14.31452,65.82755,0.1193576,0,8706.821
1/8/2026,12:43:14,13.45486,8.217597E-02,1.565393,11.78646,12.13368,12.03183,12.04051,12.20544,0.3275462,71.54948,154.362,193.099,191.135,190.4188,187.8581,190.9614,107.487,0,-3.225806,65.82755,0.1265914,0,8706.821
1/8/2026,12:44:14,13.42321,8.333337E-02,1.487847,11.78183,12.12789,12.02604,12.03356,12.17477,0.3645834,71.148,153.7977,193.0664,191.1241,190.3646,187.8255,190.8963,108.1489,0,-3.22954,65.82755,0.1302083,0,8706.821
1/8/2026,12:45:14,13.40151,8.333337E-02,1.412616,11.7772,12.12095,12.02141,12.03009,12.15394,0.3993056,70.95269,153.2661,192.9796,191.1024,190.3646,187.8581,190.7335,108.9301,0,-3.22954,65.82393,0.1121238,0,8706.821
1/8/2026,12:46:14,13.39428,8.217597E-02,1.346065,11.77199,12.12095,12.01852,12.02488,12.13657,0.4322916,70.62717,152.7344,192.9904,191.1133,190.3429,187.8689,190.7444,109.809,0,-3.233274,65.82393,0.1193576,0,8706.821
1/8/2026,12:47:14,13.43045,8.275461E-02,1.28125,11.76678,12.11458,12.01099,12.02141,12.12269,0.4641204,70.33421,152.3004,192.9796,191.059,190.332,187.7604,190.7118,110.4601,0,-3.233274,65.82031,0.1302083,0,8706.821
1/8/2026,12:48:14,13.40151,8.391201E-02,1.221065,11.76331,12.10938,12.00579,12.01331,12.11111,0.4936342,69.99783,151.8121,192.9796,191.0699,190.3429,187.7604,190.7335,111.0135,0,-3.233274,65.82031,0.1302083,0,8706.821
1/8/2026,12:49:14,13.41688,8.217597E-02,1.170139,11.76389,12.10995,12.00289,12.01273,12.10764,0.5202546,69.79167,151.3346,192.8711,191.0156,190.2886,187.7387,189.8871,111.5343,0,-3.233274,65.8167,0.1085069,0,8706.821
1/8/2026,12:50:14,13.43045,8.333337E-02,1.120949,11.75521,12.09954,11.99537,12.00463,12.09664,0.5457176,69.48785,150.9223,192.8819,191.0156,190.2669,187.793,190.4297,112.0117,0,-3.233274,65.8167,0.1085069,0,8706.821
1/8/2026,12:51:14,13.42321,8.275461E-02,1.074653,11.74711,12.09201,11.99016,11.99826,12.09259,0.5700232,69.07552,150.4991,192.8711,191.0156,190.2561,187.7713,190.3212,112.576,0,-3.237007,65.8167,0.1338252,0,8706.821
1/8/2026,12:52:14,13.40242,8.449078E-02,1.039931,11.74942,12.09375,11.98901,11.99826,12.08854,0.5914352,68.72829,150.0434,192.7843,190.9722,190.2127,187.6628,190.2235,112.9991,0,-3.233274,65.8167,0.1374421,0,8706.821
1/8/2026,12:53:14,13.43678,8.391201E-02,0.9982638,11.74421,12.08912,11.98206,11.99074,12.08738,0.6116898,68.53298,149.7179,192.7626,190.9831,190.2235,187.6736,190.115,113.444,0,-3.233274,65.81308,0.1374421,0,8706.821
1/8/2026,12:54:14,13.40965,8.391201E-02,0.9635416,11.74074,12.08333,11.97743,11.98322,12.08565,0.630787,68.10981,149.2838,192.7626,190.9288,190.1693,187.5542,189.9848,113.8238,0,-3.233274,65.81308,0.1302083,0,8706.821
1/8/2026,12:55:14,13.41508,8.275461E-02,0.9340278,11.73669,12.07755,11.97222,11.97917,12.08738,0.6475694,67.80599,148.8498,192.8711,190.9397,190.191,187.5651,190.0282,114.1927,0,-3.237007,65.80946,0.1338252,0,8706.821
1/8/2026,12:56:14,13.43859,8.449078E-02,0.9079862,11.70197,12.07755,11.97106,11.97627,12.08565,0.6608796,67.43707,148.4375,192.806,190.7878,189.9957,187.3915,189.9523,114.6376,0,-3.237007,50.9838,0.1374421,0,8706.821
1/8/2026,12:57:14,13.46842,8.506942E-02,0.8998842,11.74653,12.09028,11.97396,11.97974,12.08507,0.6649306,67.22005,147.8841,192.6758,190.7118,189.974,187.3915,189.4314,115.0716,0,-3.233274,-1.269531,0.1193576,0,8706.821
1/8/2026,12:58:14,13.44672,8.506942E-02,0.9050926,11.74074,12.08623,11.96759,11.97396,12.08854,0.6614584,66.88368,147.4718,192.7734,190.7335,189.974,187.3915,189.9957,115.4839,0,-3.233274,-1.280382,0.1302083,0,8706.821
1/8/2026,12:59:14,13.3988,6.597221E-02,0.8703704,11.59954,11.99479,11.89931,11.90683,12.0625,0.6556712,65.67925,146.1697,191.5256,189.605,188.5634,185.7639,190.2452,115.4297,0,-3.233274,2.991175,18.99957,0,8706.821
1/8/2026,13:00:14,13.38704,8.101857E-02,0.816551,11.36343,12.00174,11.91262,11.92535,12.09086,0.7222222,66.3303,146.951,192.1333,190.8095,190.0825,187.5108,191.1458,115.3971,0,-3.233274,9.06033,37.76041,0,8706.821
1/8/2026,13:01:14,13.39066,8.217597E-02,0.740162,11.18113,12.0191,11.96991,11.98553,11.99537,0.7633102,66.21094,146.2891,191.2869,190.7986,190.0825,187.4023,190.6575,115.8854,0,-3.233274,5.602575,37.81829,0,8706.821
1/8/2026,13:02:14,12.6709,8.101857E-02,0.646412,10.97396,11.99479,11.99074,12.00984,12.08623,0.8061342,65.88541,145.5404,190.7335,190.7444,190.1693,187.576,190.8963,116.4171,0,34.47954,9.129051,72.03414,3.57039,8706.85
1/8/2026,13:03:14,13.11939,8.159721E-02,0.5543982,10.77604,12.0191,12.05498,12.06829,12.2853,0.8570602,65.69011,144.8676,189.6484,190.7444,190.3646,187.7062,190.918,117.2743,0,34.47954,6.741899,72.01606,4.539153,8706.919
1/8/2026,13:04:14,13.14923,8.101857E-02,0.4716436,10.60474,12.01099,12.10532,12.12037,12.47859,0.8940972,65.27778,144.1406,188.6936,190.6142,190.4188,187.8038,191.5039,117.8928,0,34.48328,7.606337,97.59114,4.142096,8706.992
1/8/2026,13:05:14,13.15918,8.217597E-02,0.4039352,10.37442,12.0353,12.18113,12.1875,12.62442,0.9594908,65.16927,143.6849,187.934,190.7335,190.7986,188.227,191.4497,118.8151,0,34.48328,9.201388,99.78298,3.736183,8707.059
1/8/2026,13:06:14,13.20077,8.275461E-02,0.3420138,10.1088,12.02083,12.23611,12.23727,12.74363,1.02662,64.8112,143.0122,186.9575,190.6793,190.9397,188.2704,191.5039,119.8025,0,34.48328,11.44387,99.79022,3.453082,8707.117
1/8/2026,13:07:14,13.91511,8.506942E-02,0.2962962,9.802083,12.06481,12.32755,12.32234,12.73264,1.12963,64.69184,142.7843,185.6445,190.7444,191.3194,188.6502,192.1333,121.1697,0,-3.207139,13.09679,99.79384,0,8707.158
1/8/2026,13:08:14,13.37981,8.159721E-02,0.25,9.539351,12.02373,12.35301,12.35417,12.59838,1.193866,64.32291,142.1333,184.3207,190.6901,191.4388,188.7478,191.4931,122.4284,0,-3.218339,9.892217,99.79745,0,8707.158
1/8/2026,13:09:14,13.31019,8.275461E-02,0.2141204,9.275463,12.04688,12.40625,12.40972,12.48495,1.279514,64.00825,141.6016,183.355,190.6901,191.6233,189.0733,190.5924,123.5352,0,-3.225806,13.03168,99.79745,0,8707.158
1/8/2026,13:10:14,13.42683,2.083337E-02,0.160301,8.959491,12.00752,12.39815,12.4022,12.36285,1.366319,62.55426,139.6593,180.7075,189.1819,189.9306,187.2179,189.5616,124.8372,1,-3.225806,12.25767,99.79745,0,8707.158
1/8/2026,13:11:14,13.40061,-8.738428E-02,0.1579862,8.6875,12.03646,12.45255,12.46759,12.32407,1.468171,63.46571,140.6575,180.957,190.6033,191.7969,189.2361,189.4206,126.0851,1,-3.225806,13.85272,99.79022,0,8707.158
1/8/2026,13:12:14,13.41236,-0.1875,0.1394676,8.423033,12.06308,12.48495,12.49942,12.27662,1.560764,63.2704,140.5708,179.6983,190.6358,191.9379,189.3229,189.247,127.4523,1,-3.22954,12.9702,99.79384,0,8707.158
1/8/2026,13:13:14,13.43768,-0.2719907,0.120949,8.103588,12.02951,12.47917,12.49306,12.25058,1.664352,62.91233,140.2127,178.5265,190.6033,191.9162,189.3338,189.03,128.6784,1,-3.22954,16.44604,99.79022,0,8707.158
1/8/2026,13:14:14,13.39789,-0.3396991,0.1116898,7.801505,12.05208,12.49826,12.50694,12.23148,1.780092,62.67361,139.9631,177.2569,190.6033,192.003,189.5074,188.4983,130.1541,1,-3.233274,15.00651,99.79384,0,8707.158
1/8/2026,13:15:14,13.44039,-0.3958333,0.1030092,7.494792,12.04919,12.50116,12.50463,12.22049,1.893518,62.25043,139.7027,176.1502,190.6033,192.0247,189.388,188.6502,131.4779,1,-3.22954,16.99219,99.79384,0,8707.158
1/8/2026,13:16:14,13.41869,-0.4299769,9.780097E-02,7.16956,12.04572,12.50058,12.50405,12.21065,2.017361,62.03342,139.3772,175.1519,190.6142,192.0139,189.3012,188.4332,132.9644,1,-3.22954,16.76432,99.79384,0,8707.158
1/8/2026,13:17:14,13.40151,-0.4641204,0.09375,6.869213,12.04167,12.49537,12.5,12.20428,2.136574,61.6428,139.0408,174.0777,190.6142,191.9922,189.3012,188.5417,134.2665,1,-3.22954,18.69575,99.79384,0,8707.158
1/8/2026,13:18:14,13.37438,-0.4849537,8.738422E-02,6.501736,12.02083,12.48264,12.48669,12.20139,2.282408,61.31727,138.737,173.2205,190.5708,191.9596,189.3663,188.7587,135.8941,1,-3.22954,19.16956,99.79384,0,8707.158
1/8/2026,13:19:14,13.41779,-0.5052084,8.738422E-02,6.245949,12.01678,12.47743,12.48438,12.19155,2.38831,60.99175,138.4006,172.2656,190.5599,191.9488,189.3663,188.878,137.1419,1,-3.22954,18.08449,99.79384,0,8707.158
1/8/2026,13:20:14,13.45848,-0.5243056,8.622682E-02,5.905093,12.00926,12.47106,12.47685,12.19155,2.534722,60.73133,137.9123,171.0504,190.4839,191.8294,189.171,188.7695,138.4874,1,-3.22954,22.94922,99.79384,0,8707.158
1/8/2026,13:21:14,13.3988,-0.5329861,8.449078E-02,5.614583,11.99479,12.46123,12.46759,12.18924,2.662616,60.43837,137.6194,169.694,190.5382,191.8837,189.2361,188.5417,139.9631,1,-3.22954,20.95269,99.79384,0,8707.158
1/8/2026,13:22:14,13.44039,-0.541088,8.622682E-02,5.33044,12.0272,12.47859,12.48553,12.18345,2.803241,60.27561,137.3372,168.6089,190.5599,191.9922,189.3121,188.3138,141.2652,1,-3.225806,26.54803,99.79384,0,8707.158
1/8/2026,13:23:14,13.43768,-0.5486111,8.738422E-02,5.035301,12.02662,12.47801,12.48322,12.17766,2.943866,60.05859,136.9249,167.3611,190.5382,191.9379,189.3555,188.5959,142.6541,1,-3.22954,30.70747,99.79745,0,8707.158
1/8/2026,13:24:14,13.41598,-0.5532408,8.796299E-02,4.773727,12.02257,12.4728,12.47974,12.17419,3.072338,59.97179,136.6102,166.1675,190.5165,191.9488,189.3555,188.6068,143.9019,1,-3.22954,36.00622,99.79745,0,8707.158
1/8/2026,13:25:14,13.38885,-0.5601852,8.506942E-02,4.529514,11.99479,12.45428,12.4647,12.17072,3.191551,59.81988,136.0786,165.3971,190.3971,191.7752,189.1819,188.8997,145.0412,1,-3.233274,41.09158,99.79745,0,8707.158
1/8/2026,13:26:14,13.43768,-0.5625,8.449078E-02,4.331597,11.99942,12.4566,12.4647,12.17419,3.292824,59.85243,135.9267,165.7227,190.4839,191.8511,189.2904,188.9106,146.0069,1,-3.22954,49.13556,99.79745,0,8707.158
1/8/2026,13:27:14,13.42231,-0.5653935,8.506942E-02,4.172454,12.0081,12.46065,12.46875,12.16146,3.380787,59.67882,135.5469,166.2869,190.4622,191.8728,189.247,188.3464,146.8425,1,-3.22954,53.76519,99.79745,0,8707.158
1/8/2026,13:28:14,13.41779,-0.5671296,8.622682E-02,4.038773,12.0191,12.46701,12.47454,12.16493,3.454282,59.55946,135.3299,166.1784,190.4731,191.8728,189.3446,188.227,147.5586,1,-3.22954,59.95732,99.79745,0,8707.158
1/8/2026,13:29:14,13.41869,-0.5677084,8.796299E-02,3.935185,12.01968,12.46586,12.47512,12.15451,3.510417,59.01693,134.8741,166.059,190.3429,191.7101,189.0625,188.3789,148.0794,1,-3.22954,59.78009,99.80107,0,8707.158
1/8/2026,13:30:14,13.39699,-0.5694444,8.854163E-02,3.872107,12.0272,12.46817,12.46991,12.14757,3.537616,58.79992,134.6029,165.8746,190.3103,191.6992,189.0625,188.4006,148.4917,1,-3.22954,-1.117622,99.80107,0,8707.158
